,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
339,-2.0895362,-2.2195756,-1.4426291,-0.9323597,-0.67118406,-0.52288175,-0.4659772,-1.4103591,-0.6141603,-0.050759315,0.05456209,-0.3738761,-0.4341185,-1.0056496,1.0364711,-0.45192838,-0.71777105,0.49679875,1.1816144,1.1388004,1.1912286,1.6976058,1.6925454,1.6639352
338,-3.3773422,-2.6086032,-3.097397,-2.471602,-1.9606352,-1.5083313,-2.4805844,-2.23068,-2.1160781,-2.219218,-2.0903707,-1.8405974,-1.9108772,-1.898253,-1.924026,-1.8360734,-1.5215516,-0.5097151,-2.79212,-2.5911927,-2.575034,-1.3770759,-1.7087221,-1.8156469
337,-4.3222246,-3.7309527,-3.6258757,-3.2609582,-2.919507,-3.6447883,-2.8055847,-3.0184865,-3.154999,-3.362769,-3.5479128,-3.2700002,-2.872175,-2.199012,-2.2907734,-2.2426248,-2.6705027,-2.9174268,-2.370286,-2.8273106,-2.962643,-3.1519918,-2.417183,-2.6175618
336,-3.1332433,-1.7520428,-1.3544321,-1.1148274,-1.6709745,-2.1803975,-1.7115712,-1.8997788,-2.0617187,-2.351284,-2.7611256,-3.0041635,-3.1499505,-3.2295167,-2.0810664,-1.9163609,-2.8533041,-3.308314,-3.3989668,-3.4830987,-3.475535,-3.2978654,-2.9416502,-4.932818
335,1.8090487,1.0119796,1.0427892,1.1023343,1.5111268,1.521033,1.4326394,1.2539983,0.89226365,0.6059289,1.160121,1.0642469,1.2220442,1.6243398,1.4857292,1.584065,0.9099841,0.3376603,0.19769669,-0.44414997,-1.0369718,-0.7542461,-0.7427752,-0.81787705
334,-0.42889714,0.15516281,0.4395783,-0.3365457,-0.11023283,-0.65189004,-0.34918785,-0.6713748,-0.75598955,0.8026898,-0.777632,-0.34015775,-0.42036772,0.20923018,0.25140643,0.5837977,0.52342415,1.6135991,1.588434,2.2775054,2.1319926,2.1088898,2.1674423,1.7955065
333,-0.43856502,-1.3452828,-1.4037251,-0.93750954,-1.7716527,-0.4007697,-0.579226,-1.0656059,-0.6738007,-0.8239627,-0.3450215,-0.4848361,-0.68513155,-0.7956803,-0.826478,-0.60848,0.031340122,0.23534298,-1.7708182,0.9670377,1.3142318,1.2280703,0.6482005,0.0729084
332,-1.8016577,-1.3982892,-1.6595483,-1.4289081,-1.454246,-1.2823343,-1.0717392,-1.2971461,-0.82237124,-0.7563591,-0.55819154,-0.9544909,-0.99466443,-1.2541473,-1.3047516,-1.3567269,-2.0398796,-0.81911683,-1.2551427,-1.0348797,-0.46432018,-0.5468905,-0.006085634,-0.39597154
331,-0.42960644,-0.7101178,-0.99630356,-1.0835171,-1.703608,-1.7550349,-1.4459312,-2.325976,-0.53162575,-1.0348022,-1.4981925,-1.7951727,-1.8676817,-1.5302181,-1.6124904,-1.5275478,-0.4872799,-0.6391406,-1.862216,-2.260965,-1.5549242,-1.6429693,-1.6467422,-1.5666068
330,0.032901764,-1.6507149,-1.5453875,0.7135868,1.009345,0.6146252,-0.06592274,0.81248283,-0.639534,-0.8545041,-0.71929693,-0.729692,-0.3476858,0.30454397,-1.1704624,-1.0931373,-0.42763948,-1.906544,-2.2370636,-2.3702323,-1.6386956,-0.74985325,-0.18877089,-1.156643
329,0.4249394,0.4107833,1.9206524,1.7511785,1.7567396,2.1364272,2.2295952,2.2200286,2.0828187,2.1146715,2.3052692,1.5684962,1.7699182,2.183789,1.8066108,1.391679,1.0414422,1.2490332,0.80079436,0.45987964,0.41536093,0.62322617,-1.1187613,-0.6088674
328,-1.3361275,-1.3233244,-0.9541869,0.40212274,0.7981062,0.74034333,-0.2748549,-0.7700026,-1.1355817,1.3675749,2.234155,1.9193113,1.5182495,1.1764467,1.301372,0.74517727,1.0962427,0.467968,0.71455836,0.69530606,1.2950659,2.0937562,1.7057687,1.3685971
327,-0.43376088,-0.6482959,-0.14625192,-0.724715,-0.9445667,-0.39529204,-1.1181593,-1.0657072,-0.49312115,-0.14060736,0.09498596,0.28364658,0.5678654,0.20429492,-0.12284517,-0.010460615,-0.4033029,-0.64904094,-0.14479756,-0.9063542,-0.1840353,-1.8439293,-1.0232747,-1.050058
326,-1.1380136,0.261271,0.32126904,0.13357997,0.6519258,0.18713474,-0.24522543,1.3063252,1.5512109,0.4722774,0.18342137,0.4218042,-0.011193752,0.5378008,-0.038278103,1.7516732,1.6181886,0.38816333,-1.0949552,-0.19410253,0.11310279,-0.6289929,0.42734742,-0.13397038
325,-2.2470891,-1.8577814,-1.3844728,-1.1828184,-1.2355447,-0.6841421,-0.51977634,-0.45145154,-0.50949454,-0.37781596,-1.1347115,-1.3671637,-0.9908259,-0.61854124,0.057643652,0.33516288,-0.37585497,0.48744082,1.3819814,1.50038,0.9090036,1.5464485,0.6975919,-0.3465712
324,-0.5924463,-1.1870801,-0.8418977,-0.95704794,-1.2658358,-1.0013342,-0.6548047,-0.38497448,-0.2565086,-0.5256176,-0.23869872,-0.80673695,-0.4864335,-0.28637052,-0.076812506,-0.37933588,-0.49021244,0.35514235,0.08927584,-1.2800872,-1.7766386,-1.9459546,-2.0686598,-3.14503
323,-1.8166423,-2.352059,-3.3638597,-3.6042035,-2.3357213,-3.1609595,-3.2752395,-2.8961003,-2.083087,-2.325058,-2.293849,-2.220291,-2.119279,-2.1176338,-2.0348728,-2.3028135,-1.0879815,0.14601946,-1.246804,-1.8600374,-0.6634146,-0.5508274,-0.44628978,-0.8447349
322,-5.8324575,-4.842943,-4.9830437,-5.82158,-5.711305,-6.043589,-5.4603577,-4.96015,-4.0030837,-4.68052,-5.2923145,-4.6981754,-5.0008297,-5.291253,-4.8377514,-4.208785,-4.3964505,-2.9533148,-3.4017563,-3.8237512,-0.9118557,-1.1049181,-1.2385428,-1.0685652
321,-2.8015523,-3.7032306,-4.454553,-3.657335,-5.3010645,-5.3385916,-5.312872,-4.9838424,-4.7818184,-4.4550714,-4.3524146,-4.39443,-4.6916304,-5.4371595,-5.0786552,-5.7464304,-5.3139153,-5.297512,-4.113966,-4.376063,-3.9349556,-4.800901,-5.5206537,-5.872309
320,-1.9715488,-4.031718,-2.5822341,-2.5076985,-2.7374446,-3.1202078,-4.0405693,-0.99686384,-1.8171847,-1.8457532,-2.4915874,-3.306532,-2.9060066,-2.1252036,-1.9339442,-1.9883215,-2.3111403,-2.3360074,-3.5236688,-2.928716,-3.9117246,-3.3410907,-3.8106084,-4.482108
319,0.44414103,-2.1662354,-1.0010242,-1.9686699,1.1207283,0.5417466,0.1893282,-0.052905083,-0.37242174,0.9480357,1.1143684,0.14295578,-0.61187744,-1.3294101,-0.14150739,-0.9418309,-0.61074495,0.96125007,-1.4028847,-2.0006418,-2.1997957,-1.7836392,-2.9360592,-2.1778464
318,-1.7952591,-2.0001948,-2.8980672,-2.8146029,-2.3625433,-3.0999124,-1.9190848,-2.5479019,-2.0912945,-1.7667174,-1.9457757,-1.6963422,-2.5634766,-1.0334551,-0.45911074,-2.098316,-0.21599531,-0.74858665,0.55831075,-0.19709766,-0.48605502,-0.48243105,-0.61299205,-0.6584525
317,-1.7543852,-2.0378232,-2.6277483,-2.3552299,-2.4405003,-2.6251733,-2.584809,-2.5434911,-3.4345984,-3.5544872,-3.7112594,-3.909105,-3.3124804,-3.225261,-2.7517557,-3.1124413,-2.094698,-2.1717608,-2.2068768,-1.320371,-1.8988132,-1.8040806,-1.7746359,-1.7051548
316,-2.68403,-4.6719017,-4.3374777,-4.696089,-4.78251,-4.745233,-4.839003,-5.113983,-4.0044127,-3.7816465,-3.5779238,-2.9989898,-2.7951658,-2.5139093,-2.503872,-1.7446995,-2.4727523,-1.4478862,-1.4580369,-1.0777265,-1.0093778,-2.2001238,-2.5931983,-2.0277352
315,-4.517001,-4.70531,-4.550499,-4.23522,-4.3215036,-5.098963,-4.764676,-5.2250204,-5.2736464,-4.7887983,-5.2689495,-5.518609,-5.0200644,-5.1840425,-5.131441,-4.547417,-4.862303,-4.5331297,-5.2818894,-4.1469483,-3.23416,-2.6532083,-2.6971908,-4.5115204
314,-4.5546384,-4.6661735,-4.79272,-4.183352,-3.893268,-3.6741555,-3.4838796,-4.198414,-4.0960608,-3.9437175,-3.7789285,-3.9496243,-4.085535,-4.5180798,-6.18456,-4.541975,-5.9129896,-5.0603685,-5.5468855,-5.0417094,-4.4939756,-5.0247936,-6.025651,-5.2413044
313,-2.0755558,-2.336824,-2.3279488,-2.3356795,-1.8307567,-2.3744345,-1.7028809,-2.081406,-1.6079605,-1.8322408,-2.2217155,-2.4231493,-2.374506,-2.3297787,-2.8783023,-3.134799,-3.4724236,-4.4190702,-4.1150274,-4.584342,-4.758483,-4.2103233,-4.9668937,-4.519692
312,-2.9540062,-3.0244231,-2.9271483,-1.237613,-0.98313093,-3.150469,-2.9653072,-2.9256701,-2.624917,-1.6311347,-1.6818345,-1.5954256,-1.6219795,-1.662755,-1.1502504,-1.7290831,-1.5492558,-1.6741753,-1.538229,-1.5250683,-1.5613198,-1.646632,-1.2506962,-1.8911839
311,-2.6183367,-3.4452498,-2.3376405,-1.7480552,-0.9165883,-1.6189992,-2.021736,-2.1273792,-2.317232,-2.342075,-2.4843812,-2.8530002,-2.8030217,-3.1183362,-2.5922835,-1.3618886,-2.01658,-2.2148192,-2.2072167,-1.9605279,-2.336681,-2.750492,-2.4755507,-2.3662834
310,-4.9583015,-4.7527103,-3.6448658,-4.263103,-4.1927996,-4.298544,-4.3631077,-4.4493437,-4.3441534,-3.533715,-3.9134145,-4.1335287,-4.0310326,-3.950423,-3.872311,-3.6231518,-4.0121675,-3.798157,-4.063544,-3.945425,-3.9686294,-3.1250894,-3.029251,-2.5502503
309,-2.8603554,-3.0297608,-2.0450592,-3.8031518,-4.2760015,-3.3203423,-3.5000324,-3.7520826,-5.3955555,-5.2140236,-4.8487005,-4.952878,-4.51054,-4.4901013,-4.254198,-4.2297306,-5.1621914,-5.061775,-4.6649036,-5.292487,-3.9447637,-5.3156047,-4.848152,-4.8917203
308,-0.8284271,-1.6661167,-1.6569316,-1.9599378,-1.241821,-2.5523067,-2.314216,-1.7190158,-0.6292641,-1.5195966,-1.661247,-1.6230643,-1.7013133,-1.9520402,-2.1235466,-2.105242,-2.8958142,-1.0742724,-2.4629354,-2.9031367,-2.9050589,-2.8794467,-3.3113809,-3.06153
307,-4.297227,-3.33817,-3.2988787,-3.2994688,-3.1035066,-2.8770626,-2.7410984,-2.6484728,-2.5090277,-3.0180514,-2.9337883,-3.3880293,-3.5075486,-3.3632338,-3.4587443,-2.202338,-1.6150653,-2.4454772,-1.0124713,-1.3729304,-1.1962235,-1.544112,-1.4805824,-1.0862857
306,-1.8615097,-2.796185,-1.4168143,-2.3897946,-3.5116255,-1.2153625,-2.0608723,-2.6849568,-3.1222045,-3.0791402,-2.6550055,-1.928103,-1.8262804,-1.9012094,-2.1766365,-1.9942641,-1.7594278,-2.663529,-3.322825,-4.04906,-3.4509003,-3.8399367,-4.305115,-4.4952183
305,-3.510067,-3.6636324,-3.0876458,-3.124684,-2.7051568,-2.586317,-3.5592377,-3.0013978,-2.944547,-2.55664,-2.2791326,-2.4568856,-4.036987,-4.063499,-3.2637656,-2.229339,-2.6835442,-2.37841,-1.7178684,-2.2521644,-1.9963205,-1.9685179,-1.7789483,-2.3966284
304,-2.793023,-3.250289,-2.9782653,-3.5515785,-4.2890253,-4.9853444,-4.5856056,-3.4689367,-3.3005118,-3.7644804,-3.1714618,-3.2722175,-3.447181,-2.5837958,-3.0379713,-2.0117342,-2.5606692,-2.840346,-2.9836802,-2.984068,-2.7979016,-2.6975899,-3.2461615,-3.1269522
303,-3.8343577,-4.9118013,-3.8573594,-4.8389316,-4.927516,-4.905325,-4.314727,-4.712242,-4.7122183,-4.4015408,-3.989935,-4.049343,-4.183936,-4.16829,-4.3810425,-4.432869,-3.4694374,-2.4963112,-3.688684,-3.0930252,-3.6862373,-2.7178555,-2.653885,-2.9185295
302,-3.5019784,-4.8524947,-4.8426747,-5.0031304,-5.8639765,-4.82977,-5.30349,-5.1902237,-5.708927,-5.378455,-5.540985,-4.9241066,-5.261201,-4.9170613,-4.8989353,-4.5342627,-4.0019155,-3.3127308,-3.4833403,-3.9951234,-4.3233395,-4.6141,-3.9517074,-4.4747443
301,-1.9631863,-3.3835888,-2.9031067,-3.711915,-3.6191583,-3.9262176,-3.7184358,-3.9509237,-3.649038,-3.5685897,-4.241729,-3.4716368,-3.9788008,-4.3001356,-4.153824,-3.4458697,-4.040873,-4.6382813,-4.2293015,-3.8292556,-3.812149,-3.127715,-2.770239,-2.6534557
300,-3.2378645,-1.4286727,-2.0609112,-2.3349226,-2.731198,-2.604282,-2.338171,-2.3156643,-2.5116205,-2.5332034,-2.1790504,-1.7406166,-1.7295778,-1.8444657,-2.2527635,-2.5676131,-2.7436256,-1.6733319,-2.199459,-2.4957836,-1.9420773,-2.6246161,-2.4669468,-1.9178748
299,-1.0949343,-1.5373886,-1.7297536,-1.2751818,-0.87349415,-0.9589374,-0.41702986,-0.83287954,-1.1455119,-1.3722241,-1.2367725,-1.4052868,-0.92725754,-1.6566277,-1.905477,-1.1015832,-1.695621,-0.8404732,-2.011168,-1.6280949,-1.5947402,-2.1536202,-1.6524523,-1.0418028
298,-0.32850504,-0.8362621,-1.3862282,-1.8697739,-1.7444372,-1.9898117,-2.0103157,0.27173758,0.18240213,-0.12730956,-0.7193506,-0.5367279,-0.85651875,-0.689733,-0.8915782,-0.7843256,0.45876503,-0.376153,0.1622051,0.11823177,-1.8303126,-1.5010297,-1.2775898,-0.9776026
297,-1.4335006,-0.074630976,-1.7970234,-1.177156,-1.470238,-1.4641106,-1.6059041,-1.8576503,-2.142948,-2.1159828,-1.8032134,-1.740408,-1.8887937,-1.798749,-1.3834298,-1.8801093,-1.7618835,-0.69349706,-0.84647536,-0.17187297,-0.19301176,-0.72142184,-0.2824992,-0.10148287
296,-1.0879785,-1.7145932,-2.392888,-3.548509,-0.30819178,-0.83653927,-1.2724102,-1.6430259,-1.9203961,-2.2065163,-2.6146114,-1.9111931,-1.5126765,-1.7189324,-1.6660333,-1.9113898,-2.2562325,-1.0496289,-1.7276049,-1.878053,-1.995945,-2.1509886,-1.3885409,-1.0162234
295,-0.5139202,-0.78945756,-1.8490314,-1.9795597,-1.906538,-1.5286982,-3.2400608,-2.4478257,-2.743578,-2.7843595,-2.2876918,-2.226317,-2.0352185,-1.984638,-2.0089805,-2.5574088,-1.6198993,-1.6812265,-1.516819,-1.5776902,-1.7124981,-1.732254,-1.5791327,-1.3098001
294,-1.6351938,-1.3913512,-2.169952,-1.1205226,-1.2782574,-1.4459848,-1.6509295,-1.2525022,-1.6554713,-0.726068,-0.9710431,-2.3029149,-1.066953,-1.615876,-1.0926545,-0.599879,-0.009775162,-0.5745232,-0.83405674,-0.74857473,-0.40957928,-0.59830844,-0.9007126,-0.49010217
293,-2.6182084,-2.8007507,-3.412023,-3.6363125,-3.6544263,-3.3000767,-2.1652699,-1.3722599,-1.3171434,-1.6600966,-1.790601,-2.4317026,-1.6343892,-2.0317674,-2.1948576,-2.571851,-1.3518721,-2.1720767,-2.6313453,-1.2503356,-1.8849969,-1.7614365,-1.2983114,-1.4938742
292,-0.83858967,-1.1844754,-1.2497991,-1.8749744,-1.6495883,-0.20122528,-0.9469569,-1.6295075,0.041604042,0.33901334,0.23645163,0.16571283,0.25975704,0.5217433,0.95301867,-1.4150858,-0.48185885,-1.991719,-2.3951888,-2.9416263,-2.2923975,-2.0507157,-3.1265914,-2.6257486
291,-0.6548643,-1.6437322,-1.1727154,-0.81098676,-0.8995533,0.7632494,0.58246255,0.25947094,0.005811453,-0.19515157,-0.15998483,-0.48605204,0.10082722,0.15926957,-0.1380086,-0.49884915,-1.3191164,-1.1020184,-0.4902035,-0.9617746,-1.0659158,-0.79841316,-1.455158,-0.6370902
290,-3.281635,-1.7791688,-3.4701526,-2.7053356,-3.0258775,-2.777493,-2.9440224,-3.5499454,-3.3774734,-2.733636,-2.3482323,-3.717494,-4.030222,-2.764386,-2.8080225,-3.3033848,-3.4857006,-1.6510218,-1.7976433,-1.7579466,-1.8123925,-2.0344675,-1.0392874,-0.87397695
289,-2.4431558,-1.9755781,-2.1232247,-2.3204505,-2.2872448,-2.7774572,-2.2753954,-2.3226202,-2.709061,-2.0536005,-2.0788074,-2.4468303,-2.1230578,-1.6536474,-2.143401,-2.485782,-1.8167406,-1.5907913,-2.0012558,-1.5298933,-1.7876029,-2.3893328,-2.5939317,-2.8181434
288,-3.6096036,-0.27509034,-3.9023578,-0.75486004,-1.8140435,-1.4653742,-1.0754585,-1.0769188,-1.5925646,-1.8992126,-2.2086859,-2.6762426,-3.2087862,-0.48913956,-0.9755254,-1.573956,-3.5555153,-1.892209,-1.8936813,-2.0660877,-2.70226,-2.1960049,-1.4655739,-1.9433081
287,-2.1918237,-2.628121,-1.8536389,-2.8594315,-1.424408,-1.303184,-0.77008605,-2.1057189,-1.6706705,-1.0845006,-0.97700953,-0.62265396,-0.087583065,-0.97092986,-0.23195744,-0.53023696,-1.4810562,-1.1228412,-1.3504088,-1.3378978,-1.4252335,-1.6927391,-1.8520325,-1.7147839
286,-1.9825131,-0.8813292,-1.1997759,-2.282062,-2.0239413,-2.1852076,-1.5940905,-1.5315473,-1.6781807,-1.9181192,-2.1945298,-2.2951782,-2.3918033,-1.2546599,-0.81231594,-0.33903122,-0.44278204,-0.9553164,-1.4886439,-1.1613458,-1.8236101,-1.0099202,-1.6224802,-2.074191
285,-1.042828,-0.8727759,-1.0497272,-1.0321796,-1.3806105,-1.941818,-0.42935014,-0.8184731,-0.98282695,-1.1679888,-1.2886226,-1.0559022,-1.1875153,-1.3893664,-0.016534328,-0.8019388,-0.8189678,-1.9558609,-1.5008271,-0.6534219,-1.8654376,-1.4791846,-1.3119191,-1.3738364
284,-2.2346854,-2.5157511,-1.9204974,-2.538684,-2.5330782,-2.5436103,-2.6427925,-2.633351,-2.6399791,-2.9631078,-3.1872213,-3.0588925,-2.5110185,-2.7618527,-2.8241277,-2.1735787,-3.3358335,-3.2456307,-1.4268488,-0.91450214,-1.4572054,-1.4692217,-2.4256377,-2.2119462
283,-2.4626613,-2.002263,-3.1938167,-3.8089843,-0.93004704,-1.1031747,-1.6770542,-2.3097336,-2.4320304,-2.3920774,-2.1600544,-1.9805729,-1.6578555,-1.9209087,-2.7786672,-1.4954925,-2.5809617,-2.6438415,-2.558854,-1.7330915,-2.1800876,-2.7738154,-1.6820401,-2.55481
282,-2.241999,-1.6896397,-2.488515,-2.342862,-2.132413,-2.306217,-2.2549033,-1.9680321,-1.5996933,-2.162826,-1.7396212,-2.086711,-1.7852783,-2.402109,-1.917398,-1.227355,-1.2272567,-1.3604999,-0.71585774,-2.5282323,-2.3950963,-1.9640237,-2.7467608,-2.9818206
