time,NorESM2-MM_r1i1p1f1_ssp585,NorESM2-MM_r1i1p1f1_ssp370,NorESM2-MM_r1i1p1f1_ssp245,NorESM2-MM_r2i1p1f1_ssp245,CESM2_r10i1p1f1_ssp585,CESM2_r10i1p1f1_ssp370,CESM2_r10i1p1f1_ssp245,CESM2_r11i1p1f1_ssp585,CESM2_r11i1p1f1_ssp370,CESM2_r11i1p1f1_ssp245,CESM2_r4i1p1f1_ssp585,CESM2_r4i1p1f1_ssp370,CESM2_r4i1p1f1_ssp245,CESM2-LENS_r10i1181p1f1_ssp370,CESM2-LENS_r1i1001p1f1_ssp370,CESM2-LENS_r2i1021p1f1_ssp370,CESM2-LENS_r3i1041p1f1_ssp370,CESM2-LENS_r4i1061p1f1_ssp370,CESM2-LENS_r5i1081p1f1_ssp370,CESM2-LENS_r6i1101p1f1_ssp370,CESM2-LENS_r7i1121p1f1_ssp370,CESM2-LENS_r8i1141p1f1_ssp370,CESM2-LENS_r9i1161p1f1_ssp370
1982-05-16 12:00:00,0.13647867272505607,0.13647867272505607,0.13647867272505607,0.34914477249865356,0.417209745469277,0.417209745469277,0.417209745469277,0.30453095306295025,0.30453095306295025,0.30453095306295025,0.5250027311192814,0.5250027311192814,0.5250027311192814,0.31075158253879825,0.4322215098396749,0.20138993796930577,0.3620198696948089,0.21053775385176887,0.45966036875156796,0.2776178101661834,0.4359331142679615,0.18071430867385274,0.5122726486621303
1982-06-16 00:00:00,0.13748420183398172,0.13748420183398172,0.13748420183398172,0.34820885177248756,0.416293274964823,0.416293274964823,0.416293274964823,0.30446195819136507,0.30446195819136507,0.30446195819136507,0.5256457490053843,0.5256457490053843,0.5256457490053843,0.3104310562953117,0.4307919320316482,0.20205222397185593,0.3616758365559979,0.21108433144236755,0.4599813445957703,0.2786683649913646,0.4366385094920012,0.1814524768744415,0.5115002650503183
1982-07-16 12:00:00,0.13779114337268794,0.13779114337268794,0.13779114337268794,0.3481002787301409,0.4163173338850496,0.4163173338850496,0.4163173338850496,0.3042040589307786,0.3042040589307786,0.3042040589307786,0.5257372053052006,0.5257372053052006,0.5257372053052006,0.31069238966666124,0.4302458765310462,0.20331030053271656,0.36050513691002023,0.21282748402410429,0.4588975557740691,0.2802875908251873,0.43780456676586255,0.1814405233426361,0.5109534062035005
1982-08-16 12:00:00,0.1388211974592714,0.1388211974592714,0.1388211974592714,0.34803644118321414,0.4158168881793815,0.4158168881793815,0.4158168881793815,0.3047293267873639,0.3047293267873639,0.3047293267873639,0.526277393808814,0.526277393808814,0.526277393808814,0.31032362038302563,0.42929825485171424,0.2045907323301878,0.3606733249230563,0.21439717387664223,0.45949769009257035,0.2810389534065528,0.43969405938283684,0.18180704435228065,0.5114503157319225
1982-09-16 00:00:00,0.14008338877222853,0.14008338877222853,0.14008338877222853,0.3475979182633573,0.41615802843856214,0.41615802843856214,0.41615802843856214,0.30505016910438865,0.30505016910438865,0.30505016910438865,0.5268183244884239,0.5268183244884239,0.5268183244884239,0.3108516470345684,0.429614197701702,0.20541530281703071,0.36089755464959933,0.215655035743494,0.4602563464840858,0.2820947682840803,0.4405681196859116,0.1817198037500951,0.5123113488451381
1982-10-16 12:00:00,0.14143244476079342,0.14143244476079342,0.14143244476079342,0.3457664063064823,0.41603968633826155,0.41603968633826155,0.41603968633826155,0.3047229367351837,0.3047229367351837,0.3047229367351837,0.5268680648105923,0.5268680648105923,0.5268680648105923,0.3114415664206613,0.42934114265932666,0.20686535475946286,0.36003460491016454,0.21783604233950246,0.46047904292846104,0.2830233908429882,0.4426810074361377,0.18238193440356246,0.5118227342210377
1982-11-16 00:00:00,0.14231522164437774,0.14231522164437774,0.14231522164437774,0.34498278295236134,0.41545362190694635,0.41545362190694635,0.41545362190694635,0.30404187866042326,0.30404187866042326,0.30404187866042326,0.5272051746699041,0.5272051746699041,0.5272051746699041,0.31208671030352614,0.429159466061004,0.2076320451162734,0.3586678974117298,0.22015722108848337,0.4600716366399304,0.28433278498080433,0.44389053790933747,0.18213903260925382,0.5105328045028282
1982-12-16 12:00:00,0.14396000209325047,0.14396000209325047,0.14396000209325047,0.3441166692565811,0.4155961938488209,0.4155961938488209,0.4155961938488209,0.3018181138496658,0.3018181138496658,0.3018181138496658,0.5270420832158431,0.5270420832158431,0.5270420832158431,0.31370619957593393,0.4284807909193501,0.20861882200564708,0.358802585424277,0.2218094900487074,0.4597629100249662,0.285399323235301,0.4452485706351647,0.18253517063854333,0.5079967951892225
1983-01-16 12:00:00,0.14416753619375816,0.14416753619375816,0.14416753619375816,0.3442129337754883,0.4155448604531834,0.4155448604531834,0.4155448604531834,0.3005308919035322,0.3005308919035322,0.3005308919035322,0.5284609549605944,0.5284609549605944,0.5284609549605944,0.31482244987068575,0.4277064576064703,0.21017529719730088,0.3582030240385244,0.22240573174916586,0.4595339100087758,0.28636985431312284,0.4469250943171668,0.18289636120858266,0.505321312251995
1983-02-15 00:00:00,0.14577969748184644,0.14577969748184644,0.14577969748184644,0.3424491488339522,0.4165274629445795,0.4165274629445795,0.4165274629445795,0.30062311561798083,0.30062311561798083,0.30062311561798083,0.5311208501857628,0.5311208501857628,0.5311208501857628,0.31484572045473935,0.4279024251779655,0.21285029345915304,0.3555501776689179,0.2217739840367147,0.4600979723519269,0.28541051976171516,0.45025120399379615,0.1825680777691486,0.5035185489445404
