era-id,latitude,longitude,elevation,start-date,end-date,network,total_nobs
HADS_GBFW4,42.02111,-110.04917,6390,2000-01-15 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,420627
HADS_GBMC2,37.97889,-107.76528,11009,2000-01-15 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,596426
HADS_GBPC1,34.52611,-119.68556,1450,2007-03-23 00:00:00+00:00,2019-02-26 08:00:00+00:00,HADS,79201
HADS_GCAW4,44.88639,-106.98833,3620,2007-03-23 00:00:00+00:00,2009-05-08 14:00:00+00:00,HADS,22356
HADS_GCCC2,39.57083,-107.15778,8963,2021-07-22 22:15:00+00:00,2023-01-16 16:50:00+00:00,HADS,116095
HADS_GCDA3,33.16944,-110.53056,2309,2006-11-08 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,542821
HADS_GCDC2,39.5425,-107.20111,9445,2021-07-22 22:08:00+00:00,2023-01-16 16:40:00+00:00,HADS,115370
HADS_GCEC2,39.62833,-107.19722,9255,2021-07-22 22:15:00+00:00,2023-01-16 16:50:00+00:00,HADS,116371
HADS_GCFC2,39.65778,-107.16167,9652,2021-07-22 22:15:00+00:00,2023-01-16 16:50:00+00:00,HADS,116368
HADS_GCHA3,35.98111,-113.81361,4805,2010-05-10 00:00:00+00:00,2015-08-04 16:15:00+00:00,HADS,166367
HADS_GCHC2,37.67639,-106.85944,8996,2013-08-05 00:00:00+00:00,2017-12-07 17:30:00+00:00,HADS,156413
HADS_GCIC2,39.61778,-107.30778,10249,2021-07-22 22:15:00+00:00,2023-01-16 16:50:00+00:00,HADS,80401
HADS_GCKW4,44.13333,-110.74333,7464,2006-12-16 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,529032
HADS_GCLW1,46.19139,-123.125,59,2013-03-16 00:00:00+00:00,2022-07-14 20:15:00+00:00,HADS,310707
HADS_GCNC2,39.59528,-107.28667,7148,2021-07-22 22:15:00+00:00,2023-01-16 16:50:00+00:00,HADS,96979
HADS_GCOS2,43.76111,-103.36361,4100,2007-03-22 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,567673
HADS_GCRA3,34.55194,-112.46167,5285,2006-11-08 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,536636
HADS_GCTC2,39.58889,-107.18528,6325,2021-07-22 22:15:00+00:00,2023-01-16 16:50:00+00:00,HADS,105315
HADS_GCWC2,38.18611,-105.48306,7694,2013-03-16 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,325991
HADS_GCWO3,44.18944,-122.48944,1873,2022-04-22 13:45:00+00:00,2022-12-10 23:36:00+00:00,HADS,37612
HADS_GCXC2,39.555,-107.33694,5701,2000-01-15 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,448068
HADS_GDMM8,47.60111,-112.75472,4604,2013-12-11 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,301599
HADS_GDRM8,44.99222,-110.69111,5624,2007-03-23 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,493594
HADS_GDRW4,41.32,-106.17139,8805,2015-09-29 00:23:00+00:00,2023-01-16 16:00:00+00:00,HADS,52267
HADS_GDTA3,32.88222,-113.54056,362,2006-11-08 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,476307
HADS_GDTC1,37.84833,-120.68306,445,2013-03-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,324168
HADS_GDVC2,39.03806,-108.57028,4549,2006-11-08 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,520615
HADS_GEKC1,39.08,-120.56,5659,2013-03-16 00:00:00+00:00,2017-06-19 21:58:00+00:00,HADS,980313
HADS_GEOC1,38.92472,-120.78944,3000,2006-12-16 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,539441
HADS_GFPQ2,49.94583,-118.94806,5902,2021-03-19 16:08:00+00:00,2023-01-16 16:00:00+00:00,HADS,12459
HADS_GFTC1,37.76694,-119.775,7201,2001-06-21 00:00:00+00:00,2023-01-16 11:00:00+00:00,HADS,119749
HADS_GGDA3,33.22917,-112.76667,743,2006-11-08 00:00:00+00:00,2013-08-30 16:30:00+00:00,HADS,197629
HADS_GIDM8,47.57139,-112.23722,4232,2019-07-15 21:20:00+00:00,2023-01-16 16:00:00+00:00,HADS,108908
HADS_GILO3,42.35833,-122.50861,2309,2013-03-16 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,324802
HADS_GISC1,41.0225,-122.39917,1626,2006-12-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,345989
HADS_GKSC1,39.07306,-120.62861,4639,2001-06-21 00:00:00+00:00,2023-01-16 10:30:00+00:00,HADS,608463
HADS_GLBI1,43.00556,-111.49361,6384,2019-11-20 18:35:00+00:00,2023-01-16 16:15:00+00:00,HADS,96528
HADS_GLDA3,36.93917,-111.48111,3790,2000-01-15 00:00:00+00:00,2010-08-01 03:00:00+00:00,HADS,123860
HADS_GLDC2,39.75306,-105.23472,5695,2007-03-23 00:00:00+00:00,2008-03-19 18:00:00+00:00,HADS,34971
HADS_GLDW4,42.46889,-104.96556,4778,2006-12-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,525718
HADS_GLGM8,45.49722,-111.27083,5189,2013-03-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,321874
HADS_GLKA3,33.10278,-110.97583,1745,2006-11-08 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,542313
HADS_GLKC2,40.26694,-105.83194,8720,2001-06-06 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,347708
HADS_GLNW4,42.83611,-105.75833,4934,2006-12-16 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,534151
HADS_GLPC1,34.24139,-116.97528,6831,2016-05-13 20:20:00+00:00,2023-01-16 16:00:00+00:00,HADS,216254
HADS_GLUU1,39.26833,-111.37028,10135,1997-01-01 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,172374
HADS_GLVC2,40.70556,-105.41111,7581,2013-03-29 00:00:00+00:00,2020-02-13 18:25:00+00:00,HADS,627078
HADS_GMBU1,38.52389,-109.99417,4005,2014-04-11 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,79747
HADS_GMDM8,48.37222,-106.97306,2139,2021-05-26 12:26:00+00:00,2022-10-17 16:15:00+00:00,HADS,22669
HADS_GMOC1,34.65722,-119.17028,5137,2016-02-13 00:24:00+00:00,2023-01-16 16:15:00+00:00,HADS,662118
HADS_GMSC2,37.76417,-105.62667,7703,2013-03-16 00:00:00+00:00,2023-01-16 15:45:00+00:00,HADS,311860
HADS_GNKS2,43.87806,-103.43722,4500,2007-03-22 00:00:00+00:00,2022-11-14 19:40:00+00:00,HADS,784674
HADS_GNLC1,38.20417,-119.89306,8396,2001-06-21 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,635485
HADS_GODC2,38.87694,-104.87222,6310,2007-03-23 00:00:00+00:00,2023-01-16 15:55:00+00:00,HADS,1485846
HADS_GODW1,48.69806,-121.20694,915,2013-03-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,284628
HADS_GOLC2,39.70417,-105.22639,7120,2007-03-23 00:00:00+00:00,2016-11-08 15:15:00+00:00,HADS,317925
HADS_GOLN5,35.89083,-105.16306,6750,2006-12-16 00:00:00+00:00,2013-06-28 05:00:00+00:00,HADS,215716
HADS_GORW1,48.67194,-121.245,501,2018-02-22 00:08:00+00:00,2023-01-16 16:45:00+00:00,HADS,473193
HADS_GPSC2,39.64944,-106.95306,6305,2019-04-24 14:26:00+00:00,2023-01-16 16:15:00+00:00,HADS,117203
HADS_GQTC1,41.85,-123.96694,546,2013-12-19 00:00:00+00:00,2023-01-16 16:10:00+00:00,HADS,171608
HADS_GRCA3,34.56306,-112.44417,5218,2011-08-24 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,378620
HADS_GRDC1,41.13306,-122.28306,3829,2001-06-21 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,550214
HADS_GRHC2,37.78889,-108.29167,8761,2013-08-23 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,310207
HADS_GRIC1,39.36694,-121.64611,90,2006-12-16 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,359780
HADS_GRMC1,37.555,-119.23806,7898,2001-06-21 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,592838
HADS_GRNC2,39.45722,-105.65806,8576,2006-12-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,543503
HADS_GRNW1,47.15361,-121.63444,1720,2006-12-16 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,453418
HADS_GRRC1,40.13917,-120.94167,3560,2006-12-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,526814
HADS_GRRW1,46.35417,-123.58167,36,2013-03-16 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,323553
HADS_GRRW4,41.51639,-109.44833,6060,2000-01-15 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,418512
HADS_GRSI1,43.69722,-113.60639,6137,2006-12-16 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,538994
HADS_GRSO3,44.31944,-118.97306,5219,2016-06-17 05:44:00+00:00,2022-04-21 17:36:00+00:00,HADS,32365
HADS_GRSW1,47.52694,-122.705,39,2013-05-20 00:00:00+00:00,2013-11-18 21:45:00+00:00,HADS,16447
HADS_GRUC2,40.13583,-106.17417,9963,2021-06-25 22:24:00+00:00,2023-01-16 16:40:00+00:00,HADS,123936
HADS_GRUU1,38.99722,-110.15778,4073,2008-10-20 00:00:00+00:00,2022-08-09 02:15:00+00:00,HADS,397735
HADS_GRUW4,43.57583,-110.31083,7312,2018-07-19 21:23:00+00:00,2023-01-16 16:15:00+00:00,HADS,143733
HADS_GRVU1,38.98611,-110.15056,4064,2021-06-23 15:06:00+00:00,2023-01-16 15:45:00+00:00,HADS,41383
HADS_GRWA3,34.61361,-112.41722,5020,2006-11-08 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,534222
HADS_GRWW1,47.13389,-121.63694,2021,2010-03-04 00:00:00+00:00,2023-01-16 16:10:00+00:00,HADS,687933
HADS_GRZC1,39.91694,-120.645,6898,2001-06-21 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,173451
HADS_GSKC1,39.67917,-122.53056,641,2018-09-05 16:14:00+00:00,2023-01-16 16:00:00+00:00,HADS,29229
HADS_GSLA3,34.11056,-111.27583,2926,2000-01-17 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,632981
HADS_GSPC1,34.12833,-117.27139,1120,2007-03-23 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,531668
HADS_GSUN2,36.4575,-116.02639,4473,2015-01-13 18:13:00+00:00,2023-01-16 16:00:00+00:00,HADS,260141
HADS_GSVC1,39.20556,-121.06639,2399,2006-12-16 00:00:00+00:00,2023-01-16 15:50:00+00:00,HADS,538577
HADS_GTMC1,37.27,-119.54306,3812,2001-09-20 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,627002
HADS_GTOC1,33.11583,-116.95222,560,2007-03-23 00:00:00+00:00,2022-11-03 17:00:00+00:00,HADS,270966
HADS_GTOM8,48.95667,-113.89028,4240,2006-12-16 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,505560
HADS_GURW4,42.28861,-104.7625,4479,2006-12-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,532621
HADS_GUSC2,38.54194,-106.94917,7655,2006-11-08 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,413326
HADS_GUTC2,37.38028,-103.95917,5121,2013-03-16 00:00:00+00:00,2014-05-15 19:35:00+00:00,HADS,120047
HADS_GVOC1,40.625,-122.76,2752,2018-09-05 16:50:00+00:00,2023-01-16 16:30:00+00:00,HADS,138815
HADS_GVYC1,37.465,-119.29,6897,2001-06-21 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,621081
HADS_GVZW4,43.55722,-110.76278,6316,2018-04-04 23:23:00+00:00,2018-10-04 18:15:00+00:00,HADS,17503
HADS_GWXM8,45.04889,-110.75139,5176,2016-07-20 23:26:00+00:00,2023-01-16 16:15:00+00:00,HADS,208281
HADS_GZYC1,39.73167,-122.41389,498,2018-07-28 18:14:00+00:00,2023-01-16 16:00:00+00:00,HADS,34797
HADS_GZYO3,44.51972,-120.93861,3648,2006-12-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,538448
HADS_HAAN5,35.12583,-106.59028,5181,2016-09-09 05:08:00+00:00,2021-01-23 16:05:00+00:00,HADS,444508
HADS_HAANS,35.12583,-106.59028,5181,2018-04-24 15:02:00+00:00,2018-04-25 12:50:00+00:00,HADS,258
HADS_HABC1,40.2725,-121.09139,4560,2006-12-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,537027
HADS_HAGW1,47.65278,-117.44861,1831,2013-09-27 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,306749
HADS_HAHN5,35.12111,-106.56778,5308,2016-09-23 07:03:00+00:00,2023-01-16 15:55:00+00:00,HADS,593338
HADS_HAIC1,34.26056,-118.27722,2240,2013-03-16 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,321557
HADS_HAMA3,33.885,-112.66139,1915,2011-08-24 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,374040
HADS_HANU1,40.40056,-110.75861,6745,2000-01-15 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,588592
HADS_HANW4,42.00972,-106.5125,6415,2007-03-22 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,517035
HADS_HAPA3,34.7425,-111.40944,7504,2000-01-17 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,647363
HADS_HARC2,38.9675,-105.58083,8611,2006-11-02 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,534843
HADS_HATO3,42.17222,-122.46667,5013,2013-03-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,325254
HADS_HATS2,43.24,-103.58778,3296,2007-03-23 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,669067
HADS_HAWS2,44.06722,-103.18056,3145,2013-05-04 00:00:00+00:00,2022-11-09 18:40:00+00:00,HADS,583196
HADS_HAZW4,44.02778,-107.08028,8180,2007-03-22 00:00:00+00:00,2022-07-12 21:00:00+00:00,HADS,450489
HADS_HBDM8,44.86639,-111.33889,6477,2006-12-16 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,319615
HADS_HBRC1,34.15833,-116.79806,6720,2013-03-16 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,323383
HADS_HBRC2,39.66278,-104.93167,5459,2013-09-27 00:00:00+00:00,2022-11-05 23:05:00+00:00,HADS,920701
HADS_HBRU1,40.54528,-111.50417,6010,2001-06-06 00:00:00+00:00,2023-01-14 21:15:00+00:00,HADS,559124
HADS_HCAN2,39.93861,-119.64806,4696,2016-11-30 04:44:00+00:00,2020-05-15 09:45:00+00:00,HADS,298103
HADS_HCBN2,39.94361,-119.61778,4149,2016-11-18 20:08:00+00:00,2019-10-08 18:56:00+00:00,HADS,296518
HADS_HCFN5,33.91056,-104.99333,4654,2013-03-16 00:00:00+00:00,2018-01-09 15:30:00+00:00,HADS,145951
HADS_HCNC1,40.68917,-121.42472,4333,2013-03-16 00:00:00+00:00,2016-05-20 02:30:00+00:00,HADS,108474
HADS_HCPC1,34.34639,-118.84944,1410,2007-03-23 00:00:00+00:00,2022-11-04 17:25:00+00:00,HADS,1505741
HADS_HCSW4,43.28167,-110.61444,6187,2021-04-22 14:05:00+00:00,2023-01-16 16:00:00+00:00,HADS,27275
HADS_HCTC1,39.36833,-121.37167,693,2013-03-16 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,324325
HADS_HDAC2,39.8075,-104.93389,5173,2018-12-05 01:17:00+00:00,2021-10-07 20:07:00+00:00,HADS,255227
HADS_HDGW4,41.43333,-106.82167,7014,2019-05-31 16:08:00+00:00,2023-01-16 16:00:00+00:00,HADS,76045
HADS_HDLC1,40.68306,-122.75,4321,2001-06-21 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,582098
HADS_HERS2,43.82806,-103.19556,3290,2007-03-22 00:00:00+00:00,2023-01-16 16:46:00+00:00,HADS,546376
HADS_HFMW4,41.01111,-109.67361,6060,2000-01-15 00:00:00+00:00,2022-07-14 18:15:00+00:00,HADS,520171
HADS_HGBC2,37.61833,-103.68528,4704,2013-03-16 00:00:00+00:00,2014-05-16 19:30:00+00:00,HADS,118579
HADS_HGHM8,48.3425,-114.01889,3160,2006-12-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,517606
HADS_HGIW4,41.03889,-106.89472,8479,2009-10-07 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,443872
HADS_HGJC2,39.67167,-104.97694,5334,2018-12-07 10:14:00+00:00,2023-01-16 16:05:00+00:00,HADS,395196
HADS_HGNO3,44.13889,-122.41056,3339,2020-12-31 02:51:00+00:00,2023-01-16 16:45:00+00:00,HADS,174379
HADS_HGUC2,39.67472,-104.94972,5393,2013-08-22 00:00:00+00:00,2023-01-16 16:20:00+00:00,HADS,944614
HADS_HHDS2,43.18806,-103.22611,3317,2007-03-22 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,532101
HADS_HHMC1,38.51389,-119.81111,8360,2001-06-21 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,291552
HADS_HHWC1,37.96139,-119.78306,4986,2013-10-09 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,280665
HADS_HHWN2,39.94417,-119.67139,5431,2016-11-26 22:14:00+00:00,2022-07-13 16:05:00+00:00,HADS,435002
HADS_HIGC1,41.09167,-122.49167,5908,2001-06-21 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,170595
HADS_HKBW4,44.06667,-110.70833,7020,2008-11-12 00:00:00+00:00,2023-01-16 15:45:00+00:00,HADS,465701
HADS_HKOW1,48.27639,-124.36444,14,2013-04-11 00:00:00+00:00,2023-01-16 15:45:00+00:00,HADS,62481
HADS_HLCC1,40.86694,-121.88306,3440,2004-03-30 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,534715
HADS_HLDW4,41.36528,-106.54028,7917,2014-05-09 00:00:00+00:00,2022-10-07 17:00:00+00:00,HADS,33987
HADS_HLNC1,40.76611,-123.10944,1362,2006-12-16 00:00:00+00:00,2008-08-25 04:00:00+00:00,HADS,2046
HADS_HLSI1,43.525,-114.31361,5299,2006-12-16 00:00:00+00:00,2023-01-16 15:45:00+00:00,HADS,547547
HADS_HLWC1,37.11444,-119.89333,561,2008-08-13 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,450352
HADS_HLWM8,46.42889,-109.84111,4160,2006-12-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,528712
HADS_HMBN5,33.33056,-108.64389,10399,2012-07-13 00:00:00+00:00,2021-06-18 00:45:00+00:00,HADS,802489
HADS_HMDA3,33.63306,-109.32583,9172,2000-01-15 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,596478
HADS_HMFW4,42.11083,-110.70944,7459,2000-01-15 00:00:00+00:00,2023-01-16 15:45:00+00:00,HADS,389713
HADS_HMTM8,46.06111,-114.23333,4249,2006-12-16 00:00:00+00:00,2023-01-16 16:20:00+00:00,HADS,529326
HADS_HMZC2,37.72778,-105.35083,8448,2013-03-16 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,325143
HADS_HNAC1,38.49194,-122.53306,1594,2007-03-23 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,266572
HADS_HNDC2,39.92222,-104.86889,4999,2007-03-23 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,453027
HADS_HNPN2,39.94833,-119.64306,4877,2016-11-18 20:44:00+00:00,2021-06-15 16:00:00+00:00,HADS,293798
HADS_HNSW1,48.53056,-122.20056,89,2013-03-16 00:00:00+00:00,2022-11-02 19:15:00+00:00,HADS,260783
HADS_HNTC1,37.2275,-119.22056,7020,2001-06-21 00:00:00+00:00,2023-01-16 16:40:00+00:00,HADS,631959
HADS_HODO3,45.65444,-121.54889,452,2013-03-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,324199
HADS_HOGW4,41.02361,-106.82417,8279,2009-08-04 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,440016
HADS_HOKC1,36.37083,-118.65194,8599,2013-03-16 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,273957
HADS_HONC1,40.23,-124.14806,380,2006-12-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,270646
HADS_HONC2,37.55444,-103.99,5502,2013-03-16 00:00:00+00:00,2014-06-26 15:30:00+00:00,HADS,127308
HADS_HOOC1,41.05,-123.6725,333,2007-03-22 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,506840
HADS_HOPI1,48.25417,-116.32111,2063,2017-09-28 03:14:00+00:00,2023-01-16 16:00:00+00:00,HADS,38714
HADS_HOTN2,39.75,-118.83333,4373,2013-03-16 00:00:00+00:00,2018-04-22 00:20:00+00:00,HADS,256419
HADS_HOTS2,43.43056,-103.47583,3451,2013-03-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,981351
HADS_HOWM8,48.64194,-113.90139,4064,2019-05-22 14:38:00+00:00,2022-08-16 14:30:00+00:00,HADS,350456
HADS_HPRO3,45.28972,-119.52667,3240,2007-03-23 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,478523
HADS_HPWO3,42.215,-122.37194,4610,2006-12-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,540233
HADS_HPWQ2,59.62194,-136.44306,3077,2019-02-11 18:15:00+00:00,2023-01-16 16:00:00+00:00,HADS,52732
HADS_HQSI1,46.62917,-115.80972,3147,2007-03-22 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,184432
HADS_HRAN2,38.98222,-114.43611,5869,2016-01-16 05:28:00+00:00,2023-01-14 22:00:00+00:00,HADS,50589
HADS_HRBN2,38.97028,-114.42944,5840,2016-01-16 05:28:00+00:00,2022-09-18 00:00:00+00:00,HADS,47688
HADS_HRKC1,40.41833,-121.275,6200,2006-12-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,135011
HADS_HRMN5,33.0875,-104.16167,3552,2011-09-19 00:00:00+00:00,2014-06-02 13:30:00+00:00,HADS,254066
HADS_HRMU1,41.62361,-111.73806,5020,2006-11-08 00:00:00+00:00,2023-01-16 15:45:00+00:00,HADS,544575
HADS_HRNN2,38.99028,-114.44333,5872,2016-01-15 21:28:00+00:00,2023-01-16 16:00:00+00:00,HADS,49607
HADS_HRSC1,38.15833,-119.66167,8602,2001-06-21 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,166486
HADS_HRSC2,40.59944,-105.17111,5299,2007-03-23 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,523341
HADS_HRSS2,44.65222,-103.36639,2710,2006-12-16 00:00:00+00:00,2012-11-19 19:45:00+00:00,HADS,222888
HADS_HRWN2,38.84139,-114.35139,6390,2016-03-20 01:38:00+00:00,2023-01-16 16:30:00+00:00,HADS,217875
HADS_HRZC1,40.9,-122.25,2520,2001-06-21 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,614948
HADS_HSCN5,33.63194,-105.02083,4682,2012-10-03 00:00:00+00:00,2018-01-09 14:00:00+00:00,HADS,157435
HADS_HSDO3,44.5,-121.15333,2896,2013-03-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,324936
HADS_HSKW4,41.56389,-104.14361,4681,2014-09-04 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,81742
HADS_HSMC1,36.18111,-118.62056,7162,2013-03-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,313676
HADS_HTDC2,39.38083,-106.07111,10924,2013-03-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,325463
HADS_HTDM8,45.90417,-108.31694,3011,2013-03-16 00:00:00+00:00,2023-01-16 16:15:00+00:00,HADS,225764
HADS_HUAA3,31.51806,-110.38722,5605,2006-11-08 00:00:00+00:00,2016-08-26 12:30:00+00:00,HADS,327348
HADS_HUTW1,48.72333,-122.15556,564,2013-03-16 00:00:00+00:00,2023-01-16 15:15:00+00:00,HADS,320279
HADS_HVRC1,39.065,-122.71111,2466,2018-01-05 03:59:00+00:00,2018-05-02 17:45:00+00:00,HADS,11584
HADS_HVSC1,38.77556,-119.90389,6904,2015-10-09 18:52:00+00:00,2023-01-16 16:45:00+00:00,HADS,238447
HADS_HWDC2,37.83306,-108.40083,7945,2013-03-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,338932
HADS_HWKW4,41.72333,-104.21472,4437,2012-04-20 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,336605
HADS_HWPN2,39.9325,-119.66694,5150,2016-11-18 20:35:00+00:00,2019-10-15 19:11:00+00:00,HADS,298559
HADS_HWRW1,47.32139,-123.59556,1849,2012-03-14 00:00:00+00:00,2021-06-17 14:30:00+00:00,HADS,316193
HADS_HWSM8,48.525,-108.83111,2354,2006-12-16 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,517591
HADS_HWYO3,44.87833,-117.11306,2665,2007-03-23 00:00:00+00:00,2011-06-27 19:30:00+00:00,HADS,141015
HADS_HYSC1,39.28194,-120.52694,6798,2001-06-21 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,617149
HADS_HYTW4,44.46889,-110.1225,9799,2007-11-06 00:00:00+00:00,2020-06-24 23:30:00+00:00,HADS,374055
HADS_ICEW1,47.56361,-120.66778,1127,2013-03-16 00:00:00+00:00,2023-01-16 15:45:00+00:00,HADS,324118
HADS_ICRB1,32.41583,-117.24861,249,2015-10-08 00:53:00+00:00,2023-01-16 16:45:00+00:00,HADS,150759
HADS_ICRC1,39.45667,-120.28611,6961,2014-11-23 07:05:00+00:00,2023-01-16 16:00:00+00:00,HADS,133925
HADS_IDAC1,36.41611,-120.67139,2398,2007-03-23 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,202545
HADS_IDFI1,43.395,-111.82583,5931,2013-03-16 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,322565
HADS_IDHI1,43.83611,-115.83472,3965,2006-12-16 00:00:00+00:00,2023-01-16 16:45:00+00:00,HADS,537205
HADS_IDKC1,35.28167,-118.41139,2790,2007-03-23 00:00:00+00:00,2023-01-16 16:30:00+00:00,HADS,564623
HADS_IDOC2,39.76583,-105.62556,8082,2007-03-22 00:00:00+00:00,2023-01-16 15:00:00+00:00,HADS,187852
HADS_IDXW1,47.70694,-121.59889,1922,2018-10-30 21:44:00+00:00,2023-01-16 16:30:00+00:00,HADS,133115
HADS_IERC1,34.02028,-118.08389,240,2015-03-21 00:03:00+00:00,2023-01-16 16:00:00+00:00,HADS,253725
HADS_ILAC1,39.45194,-120.28972,6949,2001-06-21 00:00:00+00:00,2009-07-10 16:00:00+00:00,HADS,146567
HADS_ILHO3,42.62917,-124.05694,348,2007-03-23 00:00:00+00:00,2007-09-05 15:15:00+00:00,HADS,2988
HADS_IMHO3,45.5625,-116.83333,1984,2007-03-23 00:00:00+00:00,2023-01-15 23:15:00+00:00,HADS,399457
HADS_INLC2,40.2575,-105.79972,8559,2021-07-01 22:06:00+00:00,2022-10-26 19:25:00+00:00,HADS,60053
HADS_INLS2,44.70139,-103.73333,2992,2013-03-16 00:00:00+00:00,2016-06-08 15:15:00+00:00,HADS,109874
HADS_INVC1,39.08056,-122.53361,1502,2007-03-23 00:00:00+00:00,2023-01-16 16:00:00+00:00,HADS,525509
