activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,path,catalog,installation
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lfc,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lfc/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lfc,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lfc/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lh_sfc,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lh_sfc/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lh_sfc,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lh_sfc/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lh_sfc,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lh_sfc/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lw_dwn,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lw_dwn/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lw_dwn,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lw_dwn/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lw_dwn,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lw_dwn/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lwp,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lwp/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lwp,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lwp/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lwp,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lwp/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lw_sfc,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lw_sfc/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lw_sfc,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lw_sfc/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,lw_sfc,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/lw_sfc/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,pblh,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/pblh/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,pblh,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/pblh/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,pblh,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/pblh/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec_c,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec_c/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec_c,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec_c/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec_c,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec_c/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec_max,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec_max/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec_max,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec_max/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec_max,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec_max/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec_snow,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec_snow/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec_snow,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec_snow/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,prec_snow,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/prec_snow/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,psfc,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/psfc/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,psfc,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/psfc/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,psfc,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/psfc/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,q2,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/q2/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,q2,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/q2/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,q2,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/q2/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,rh,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/rh/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,rh,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/rh/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,rh,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/rh/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sfc_runoff,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sfc_runoff/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sfc_runoff,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sfc_runoff/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sfc_runoff,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sfc_runoff/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sh_sfc,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sh_sfc/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sh_sfc,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sh_sfc/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sh_sfc,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sh_sfc/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,snow,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/snow/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,snow,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/snow/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,snow,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/snow/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,subsfc_runoff,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/subsfc_runoff/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,subsfc_runoff,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/subsfc_runoff/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,subsfc_runoff,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/subsfc_runoff/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sw_dwn,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sw_dwn/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sw_dwn,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sw_dwn/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sw_dwn,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sw_dwn/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sw_sfc,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sw_sfc/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sw_sfc,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sw_sfc/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,sw_sfc,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/sw_sfc/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,t2,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/t2/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,t2,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/t2/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,t2,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/t2/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,t2max,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/t2max/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,t2max,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/t2max/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,t2max,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/t2max/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,t2min,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/t2min/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,t2min,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/t2min/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,t2min,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/t2min/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,tskin,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/tskin/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,tskin,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/tskin/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,tskin,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/tskin/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,wspd10max,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/wspd10max/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,wspd10max,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/wspd10max/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,wspd10max,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/wspd10max/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,wspd10mean,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/day/wspd10mean/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,wspd10mean,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/day/wspd10mean/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,day,wspd10mean,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/day/wspd10mean/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,cape,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/cape/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,cape,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/cape/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,cape,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/cape/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,cin,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/cin/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,cin,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/cin/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,cin,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/cin/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,etrans_sfc,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/etrans_sfc/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,etrans_sfc,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/etrans_sfc/d02/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,etrans_sfc,d03,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/etrans_sfc/d03/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,evap_sfc,d01,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/evap_sfc/d01/,data,
WRF,UCLA,EC-Earth3,historical,r1i1p1f1,mon,evap_sfc,d02,s3://cadcat/wrf/ucla/ec-earth3/historical/mon/evap_sfc/d02/,data,
