Jun-06,-1.3956451,-1.1664734,0.0,-0.4478073,-3.1133575,0.0,0.0,-1.2559509,-1.0644608,0.0,-0.74508667,0.0,0.0,0.0,0.0,-0.8222122,0.0,-0.8255081,-1.3952103,0.0,0.0,-0.74827576,0.0,0.0,-0.9725647,0.0,-0.85484314,0.028671265,-1.0810547,-0.53019714,0.0,-0.84853363,-1.2171783,0.0,0.9744415,-1.5980072,0.0,0.0,0.0,0.0,-0.4044037,0.47911835,-1.0595703,0.0,0.0,-0.49581146,-0.54953766,0.0,0.69763184,-0.39935303,0.0,0.0,-0.16985321,-1.5554504,0.49795532,0.06427002,-0.51904297,0.8771515,0.0,-0.30854797,-1.8368683,0.0,0.0,-0.48015594,0.8856125,0.0,0.0,-3.0471191,0.0,0.0,-0.9659195,0.0,0.0,0.0,-0.83255005,-0.23477936,0.0,0.0,0.3925438,0.0,0.0,0.0,-0.30366516,-1.3294525,-0.48147583,0.0008239746,0.0,0.0,0.0,0.5340996,-0.5411339,-0.858963,0.88967514,0.0,0.0,0.0,0.29751205,-0.20115662,-0.5935364,0.0,0.0,0.0,0.0,0.0,-0.3563385,-0.00022125244,0.0,0.0,0.0,-0.69296265,0.0,0.0,-0.3194275,0.0,0.0,0.0,-0.468956,0.0,-0.5762329,-0.17842102,0.0,0.0,0.0,-3.6742096,0.43549347,-1.0950012,-0.005332947,0.0,0.0,-0.53300476,-3.007286,-0.06613922,-0.46456146,-0.7308655,0.0,0.0,0.017967224,-2.6045303,-0.79382324,-0.1133728,-0.10183716,0.0,0.0,-0.6470337,-2.389801,1.5503387,0.0,-0.19319916,0.0,0.0,0.0,-2.4747238,1.5295181,0.0,-0.2326355,0.0,0.0,-0.7644806,-2.1805115,1.0500183,-0.2887802,-0.5063019,0.0,0.0,0.58935547,-2.1734238,0.49339294,0.0
Jun-07,0.0,0.0,0.0,0.6005707,-2.215889,0.5567322,0.0,-0.9442215,0.0,0.0,0.419899,-0.036972046,-0.86912537,0.0,-0.9601517,0.0,0.0,0.29257202,-1.1992722,-0.13085175,0.0,0.0,1.1356583,0.0,0.6657715,-0.78266907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33436584,0.0,0.6358948,-0.17292786,1.4829865,0.0,0.0,0.030815125,0.0,0.0,-0.23500061,0.2902527,1.0065079,0.0,1.1365967,0.0,0.30915833,0.0,0.0,0.0,0.0,0.69241333,0.0,0.36968994,0.0,0.0,0.0,0.0,1.0961609,0.0,0.10787964,-0.28048706,0.0,0.0,0.0,0.0,0.0,-0.6301193,0.0,0.01977539,0.0,0.0,0.0,0.0,-1.0006332,0.0,1.1866302,0.0,-0.23088074,-0.031089783,0.0,-1.0059624,0.0,2.4684067,0.0,0.0,0.12161636,0.38633728,-0.3935852,0.0,1.6950302,0.0,0.0,0.22142792,0.0,-0.63495636,-2.2563705,0.0,0.0,0.0,0.15309143,0.0,-1.640152,0.0,0.0,0.0,0.0,0.0,0.0,-1.5614853,0.0,0.22846985,0.0,0.0,0.0,0.0,-2.1809464,0.0,0.7153778,0.0,0.0,0.0,0.0,-0.7386627,-0.05647278,0.18978882,0.0,0.0,0.0,0.0,0.0,-0.10508728,0.68494415,0.0,0.0,0.0,0.0,-0.13502502,-0.16720581,2.0947113,0.0,-0.15963745,0.0,-2.0665817,-0.87698364,-0.46455383,1.7965393,0.0,-1.0368347,0.0,-1.0753403,-0.87753296,-1.2669983,0.94202423,0.0,-0.054489136,0.0,-0.9680023,-0.484169,-1.4092178,0.0,0.0
Jun-08,-0.2896042,0.0,-0.3991394,0.5711212,-1.6656342,1.3123779,0.0,-0.2128601,0.0,-0.09629822,0.0,-1.0798492,0.41352844,0.0,0.0,0.0,1.8699188,0.080093384,-1.7084198,0.0,0.0,-0.023239136,0.0,-0.3738098,0.02571106,-1.1750412,0.0,0.0,-0.16018677,0.0,-0.4874649,0.15826416,0.0,-0.3963318,0.0,-0.084106445,0.0,-0.40177917,-0.6417694,0.29701996,-0.20324707,-1.7774277,0.0,0.0,-0.6035309,-0.6522064,-1.5044632,-0.42132568,0.0,0.0,0.0,0.0,0.0,0.3523407,0.0,-0.3684311,0.0,0.0,-1.5732422,1.624443,0.24927521,0.0,0.0,0.0,0.0,-3.0196533,0.0,0.0,0.0,0.0,0.0,0.0,-0.66461945,-0.43363953,0.0,0.0,0.0,0.0,0.0,-0.6060028,-0.2586136,0.0,0.0,0.0,-0.1986351,0.0,-0.5183945,-0.4567566,0.0,0.0,0.0,-0.031913757,0.0,-0.87286377,-0.36062622,0.0,0.0,0.0,-0.3590393,0.0,0.0,-0.28530884,0.0,0.0,0.0,-0.11820984,0.0,-1.0276642,-0.7092209,-0.795578,-0.17468262,0.0,-0.29894257,0.0,-0.83786774,-0.20258331,-1.3455505,1.3484039,0.0,-0.22104645,0.0,-2.1217346,-0.0005493164,-1.6279526,1.4221802,0.0,-0.17875671,0.0,-2.8312912,-0.10656738,1.074028,0.0,0.0,0.0,0.0,-2.392334,0.0,0.6049652,0.0,0.0,-0.86011505,-0.048339844,-2.1919403,0.0,0.11860657,1.2461777,0.0,-0.88072205,0.5124054,-2.104927,0.0,0.0,0.559639,0.0,-0.9555969,1.0114594,-1.7311096,1.150711,-0.050315857,-0.13254547,0.0,-0.6502228,-0.35754395,-1.6158142,1.0779266,0.0,0.1958847,0.0
Jun-09,-0.649292,0.0,-1.0856171,-0.23616028,0.0,0.6677551,0.0,-0.58919525,0.0,-0.9078598,0.0,0.0,0.0,0.0,0.0,0.0,-1.2506332,0.0,0.15759277,0.0,0.0,0.0,0.0,-1.1518097,0.0,1.6971741,0.7370758,0.0,-1.5588455,1.2037125,-2.8183212,0.10260773,0.6479187,0.368042,0.9070358,-0.48905182,0.69329834,-0.52519226,-0.75953674,0.0,0.83561707,1.6514053,-0.02482605,-0.21527863,-0.8905487,1.2162933,1.7885742,0.48143005,0.9917908,0.0,-1.1936646,-0.18286133,0.0,0.705101,0.0,1.1252747,-0.002243042,-0.5360184,-1.4400864,0.0,0.60375977,0.3530426,1.9588089,0.0,-1.220192,-1.9310684,0.0,0.16913605,0.5822754,2.0368118,-0.06893921,-0.40924072,-3.493103,0.0,0.0,0.19934082,-0.7142792,-0.10926056,-0.6937866,-2.8170547,0.0,0.39440918,0.13886261,-0.9404831,-0.011646271,0.0,-1.912117,0.0,0.5007019,0.20732117,-1.3765411,-1.012886,0.0,-1.9320602,0.0,0.36397552,0.17193604,-1.3952026,-1.1961365,-1.1343384,-1.3905945,0.0,1.0386963,1.0416107,0.0,-2.4097443,-0.26856232,-1.4944153,0.0,0.09788513,0.3571701,0.0,-1.0831451,-0.045043945,-0.7968445,0.0,0.2714157,0.0,0.0,-0.7238388,0.0,-2.8600693,0.0,0.0,0.0,0.0,-0.37583923,-0.21352386,-0.22428894,0.0,0.0,0.0,0.0,-0.2392273,-0.38710022,-0.7041626,0.0,0.025932312,0.0,0.0,-0.15600586,-0.44511414,-1.065506,0.0,0.27069855,0.0,0.0,-0.24082184,-0.46504974,-0.072128296,0.0,0.38715363,0.0,0.0,0.0,-4.589325,-0.995636,-0.23999023,0.1118927,0.0,0.0,-0.10656738,-4.3895416,-1.2763367,-0.072509766,0.0,0.0,0.0
Jun-10,0.0,0.0,-0.72707367,-0.12683868,0.0,0.0,0.0,-0.46554565,0.0,-0.1274414,0.31536102,0.44235992,0.0,1.8171387,0.0,0.0,-0.43390656,0.0,2.0356522,0.0,1.739685,0.0,0.0,-0.56710815,0.53295135,1.8975067,0.0,1.509903,-0.86842346,0.0,-1.6988068,1.3388519,0.5016327,0.0,1.3964691,0.19385529,0.0,-3.0098724,0.58903503,1.3055573,0.0,2.7196655,0.0,-1.3634644,-2.7464752,1.3392334,1.4029541,-0.5071335,2.685997,0.0,-1.9065628,-0.49717712,0.9550934,1.5311127,0.0,1.7598419,-0.9824524,0.0,-2.8101883,0.14694214,0.45521545,0.0,1.7302933,-0.77898407,0.0,-0.97372437,0.086624146,0.0,0.17611694,0.77415466,-0.19863892,-0.015380859,-1.2252502,0.81655884,0.0,-0.5366821,0.8258972,-0.78162384,-0.8031006,-1.6229553,0.19632721,0.018127441,1.1547699,0.818161,-0.067619324,-1.2178879,-0.2944336,0.0,0.2571869,0.0,0.48916626,-0.052516937,-1.2886963,-0.16506958,0.0,0.023025513,0.0,0.92274475,0.0,0.0,-1.24926,0.5862274,0.7607498,1.9978027,0.1151886,-0.014343262,-0.6695709,-0.071525574,0.556015,0.27048492,1.1371384,1.5856628,-0.08630371,-0.2095108,-0.4837799,0.0,0.60842896,0.08580017,1.8000565,-0.13832092,-0.60446167,-0.705986,0.28196716,1.2769394,0.078056335,2.1152496,0.0,-1.7460556,-0.44456482,0.0,0.63116455,0.21038818,2.7520752,0.0,-0.72520447,-0.15859222,0.0,0.22566223,0.0,1.1899872,0.0,-0.656868,-0.18891144,0.0,0.42099762,0.23901367,0.46791077,0.0,0.0,-0.3996277,0.0,0.42368317,0.8512268,0.3388672,0.0,-0.89627075,-0.88594055,0.8876343,0.16029358,1.376648,0.2530136,0.0,0.0,-1.9378815,0.0,0.6773071,1.6051636,0.66417694
Jun-11,0.0,0.0,-1.8722382,0.0,0.740921,1.1505432,0.6474228,0.0,0.0,-2.276863,0.0,0.7177429,0.123428345,1.6513519,0.0,0.0,-2.904831,-0.056411743,0.82941437,0.0,0.7404785,0.7087326,0.0,-0.012084961,0.0,1.0271683,0.93318176,1.1415863,0.17166138,0.0,-0.06486511,0.0,1.1712494,0.39385986,0.6502228,0.0,-0.35958862,-1.5551147,0.37220764,0.5356369,0.4236908,0.045211792,0.0,0.0,-1.0059052,0.0,0.8554001,0.42922974,1.7387466,0.0,0.0,0.0,0.07130432,0.05735016,0.7640991,0.0,0.47999573,-1.2459564,-0.9264221,0.39819336,1.3947754,0.63791656,1.2684784,0.13018799,0.0,-3.7927017,0.9174118,1.1070328,0.54722595,0.0,-0.5643616,-0.014671326,-2.9254913,0.5533829,0.19604492,0.93470764,0.7937622,-1.0902786,-0.6747284,-1.8704224,0.5785942,0.69273376,1.0743561,0.7498627,-0.9268646,0.0,-1.5359955,0.12727737,0.5690384,0.91625977,0.81507874,-0.30728912,0.0,-0.0028076172,0.270813,0.89066315,1.0274963,0.3406868,0.82035065,-0.5003128,-3.0855103,0.7715149,0.0,0.9013138,1.1023102,0.3884201,-0.75431824,-2.3677673,-0.465271,0.0,2.479889,0.0,-1.1337433,-0.38061523,-3.1603851,0.0,1.7255173,0.8744049,1.196022,-2.1620026,0.0,-4.827286,0.0,1.215805,2.018402,0.17189026,0.0,-0.7760773,-6.0663223,0.0,1.4412384,4.2949905,0.8793411,0.0,-0.16407776,-6.270447,0.0,2.1065674,4.483078,0.0,0.0,-0.37528992,-6.3219223,0.0,2.1403046,3.6455383,0.0,0.0,-0.28701782,-4.3408585,0.0,2.1891403,2.8778687,1.7021179,0.0,-1.0388031,-4.0713196,-0.5710144,1.5467148,2.8683167,1.4815598,0.0,-1.0067902,-3.8404312,-0.11101532,0.189682,3.0619354,1.3059998
Jun-12,0.0,-0.9811859,-3.8504944,-0.15808868,2.9084167,3.711731,1.5680695,1.8071442,-0.3596878,-4.0160522,0.0,2.4852219,3.173172,1.3800507,0.90719604,0.0,-3.7212372,0.0,0.15490723,0.46549988,1.7579727,0.0,0.0,-3.5897827,-0.5194855,0.33970642,0.0,2.3192139,0.0,-0.59204865,0.0,-0.052131653,0.0,0.0,2.0778427,0.0,-0.13991547,0.0,0.47620392,0.0,0.0,-0.22236633,0.0,-0.11161804,0.0,0.6257858,0.4002304,1.1368713,1.2689209,0.0,-0.7775116,-3.3666534,0.65813446,0.0,0.093933105,0.4568634,0.0,-0.9328995,-1.5579681,0.0,0.0,0.2459259,0.0,0.0,0.0,-1.6779327,0.0,0.09475708,0.23983765,0.41137695,0.0,-0.04547882,0.0,0.09903717,0.0,0.20093536,1.2042084,0.0,-0.7932129,0.16199493,0.0,0.0,0.3568344,1.4357452,-0.05872345,-0.6673584,-0.35908508,0.49383545,0.0,3.1373138,1.3250656,-0.6319885,-0.25164032,0.13408661,-0.38990784,0.098602295,3.4298782,1.0661697,0.0,-0.07305908,0.0,-0.15688324,-0.15458679,1.3421478,1.1846542,0.0,-1.0954437,0.0,-0.1816101,-0.36863708,1.6957397,2.5853577,0.0,-0.8768234,0.0,0.0,-0.20753479,0.9124603,4.470886,0.9272461,-0.22675323,0.0,0.0,-0.47399902,0.75816345,2.431221,0.08344269,-0.92263794,0.0,0.0,-0.26307678,0.52750397,1.1200562,0.42962646,-0.9738312,0.0,-0.1769867,0.0,1.4895248,1.6535568,0.0,-0.48389435,-0.22879028,-0.12644958,0.0,1.3119278,1.8599396,0.14672852,-0.65714264,0.0,-0.63819885,-0.7166443,1.356041,1.8657532,0.54086304,-0.6138611,-0.38111877,-0.7200928,-0.0787735,0.7036743,1.8615265,0.16661072,-0.61468506,-0.6789551,-0.88682556,-0.44818115,0.55091095,1.742424
Jun-13,0.06629944,-0.63869476,-0.8602295,-2.0927353,-0.24427795,0.5562897,1.1344528,0.22631836,-2.6680908,-2.4257278,0.30751038,-0.29525757,0.61161804,1.672226,0.11167145,-0.8329315,-1.6493225,0.0,0.29223633,0.2609253,1.6577759,0.38347626,-0.6507187,-0.48861694,-0.0043411255,0.39430237,1.0333176,0.0,0.0,-0.19187164,-0.722023,0.0,0.35325623,2.1097107,0.0,0.7111969,0.0,0.0,0.56118774,0.21050262,0.7145996,-0.46834564,0.0,-0.8592377,0.0,-0.23834991,0.0,0.8451233,0.0,0.0,-1.4226227,-0.3181076,-0.34996796,0.0,0.9922333,1.0840225,0.0,-1.4676666,0.0,0.0,0.0,0.7518463,1.3854218,0.0,-1.3989944,-3.095398,0.0,0.0,2.3490906,1.050293,0.0,-0.8006897,-2.3302536,0.0,0.0,1.128128,3.0400238,0.0,-0.2802124,-1.299408,0.26169586,-0.47840118,3.4937057,2.7322388,0.0,-0.7615738,-3.1515427,0.0,0.0,2.1856728,2.292572,0.0,-1.1288986,-2.133934,0.0,0.0,1.3781242,1.891571,0.0,-0.11607361,-1.7780838,-0.8857727,0.0,0.31822205,4.071808,0.0,0.0,-0.5912323,-0.9616928,0.0,0.37683105,2.341072,0.0,0.0,0.0,-0.16067505,0.0,1.6703644,2.2727966,0.0,-0.48949432,0.0,0.019943237,0.0,2.5686035,1.8194427,0.0,0.0320282,-1.122963,0.13968658,0.0,2.4997177,1.020134,0.0,-0.18578339,-3.4030151,-0.13035583,0.0,1.741333,1.1367493,0.0,-0.66511536,-3.1447296,0.31262207,0.0,0.75426483,1.0740204,0.0,-0.6611023,-2.7002182,0.47966003,0.0,0.8114548,3.2397003,0.0,-0.27922058,-2.1143723,1.1299438,0.0,0.9516907,1.2935257,0.0,-0.46598816,-1.7125397,1.5642929,0.0,1.1642227,2.5116959
Jun-14,0.0,-1.7021637,-0.49591827,0.5769501,0.0,1.2519455,1.3381805,0.0,-0.8711014,-1.6543808,1.4172363,0.0,0.40441132,0.13760376,0.0,-0.56941986,-0.77184296,1.3594437,0.0,1.1728516,1.5019989,0.0,-0.85100555,-0.5144348,0.66560364,0.0,0.22302246,0.3967743,0.3180542,-0.3632126,-0.7095566,0.0,0.0,0.0,0.02911377,0.0,-1.2616119,-0.2505951,-0.48262787,0.0,0.82793427,-0.23971558,0.0,-0.06942749,-0.2546692,-0.63764954,0.0,1.7866516,0.015045166,0.0,-1.0420532,0.0,0.0,0.51932526,0.5392151,0.23389435,0.0,-1.8688889,-1.942276,0.0,0.0,0.12826538,-1.9872131,0.46658325,-1.817627,-0.3101349,0.0,0.0,1.8074112,0.65753174,0.07349396,-0.72135925,-0.81655884,0.0,0.0,1.8913574,1.2310791,0.09980774,0.0,-0.6246338,0.27378082,0.0,0.41736603,0.8169403,0.0,-0.5063629,-1.0629845,0.0,0.0,0.6290817,1.6033936,0.3138275,-0.60391617,-0.7858505,0.255867,-1.0033264,1.0062866,0.25494385,0.0,-0.93899536,-0.63720703,0.0,-0.8135376,1.5985718,0.6562729,0.0,0.37545776,-1.9027863,0.0,-0.81370544,1.3737869,0.0,0.0,0.0,-0.70614624,-0.17605591,-0.82276917,0.10788727,0.0,0.0,0.0,-0.2765274,-0.45603943,-0.018737793,0.46411133,0.0,0.0,-0.8320465,-0.64523315,-0.05393982,0.0,1.1625748,0.0,0.0,0.0,-0.07168579,0.0,-1.7505035,0.11683655,0.0,0.0,0.0,-0.5970001,0.0,0.0,0.0,0.0,0.0,-1.5718231,-0.18814087,0.0,0.0,0.76382446,0.0,0.0,0.0,-0.26844788,0.0,0.0,2.0516357,0.0,0.0,-1.0822601,-0.6407776,0.0,-0.03593445,0.89554596,0.0
Jun-15,0.968277,0.0,-0.64956665,0.0,-0.24685669,0.5840378,0.0,0.7375107,-0.024772644,-1.5552826,0.0,-0.3740387,0.933342,0.0,1.3872375,0.0,-0.6426544,0.0,-1.9734192,0.58908844,0.0,0.0,0.0,-0.11557007,0.0,-3.0896912,0.0036773682,0.0,0.0,0.0,0.0,0.0,-1.9138718,1.922554,0.0,0.37628174,-0.8602295,-0.04773712,0.0,-2.6612701,1.6324005,0.0,0.0,0.0,-1.0734787,0.0,-0.5947952,0.0,0.0184021,0.0,0.0,-0.45005798,0.0,-1.6021881,0.0,1.2738037,0.0,0.0,-0.08706665,0.0,-2.5599747,0.0,0.0,0.0,0.0,-0.19665527,0.0,-2.2419205,0.0,0.0,0.0,0.0,-1.1568604,0.0,-2.3928223,0.01802063,0.0,0.0,-0.23483276,-1.4464645,0.0,-1.2804565,0.0,0.0,0.0,-0.08152008,-0.16501617,0.0,-0.039657593,0.8158417,0.0,0.0,-0.83073044,-1.0773697,0.0,-0.39797974,0.0,0.0,0.0,0.0,-0.092941284,1.0818176,-0.4623642,0.0,0.0,0.0,0.0,-1.5833435,1.2248077,-1.3282471,0.9178543,0.0,0.0,0.0,-1.193718,1.2164612,-1.5366058,1.0774384,0.0,0.0,0.0,-2.6635742,0.9367523,-2.7287292,1.4739838,0.0,0.0,0.0,-2.7777252,0.73828125,-3.0432663,0.0,0.0,0.0,0.0,-2.4830704,0.0,-2.2456512,0.0,0.0,0.02911377,0.0,0.0,0.36453247,-1.7171097,0.0,0.0,0.013504028,0.0,0.0,0.9877777,-1.4108047,0.0,0.0,0.0,0.0,0.0,1.6874542,-1.4708481,0.0,0.0,0.0,0.0,0.0,0.0,-1.6829376,0.0,0.0
Jun-16,0.0,0.0,-1.4474487,2.118164,-2.1927032,-0.27427673,0.0,0.22895813,-0.14628601,-1.3913727,0.0,-2.5380554,-0.77124023,0.0,0.0,0.0,-0.7875519,0.40264893,-0.76486206,0.0,0.0,0.0,0.0,-0.41033936,0.0,-2.512909,0.0,0.11981201,0.0,0.0,-0.47795105,0.0,-0.5873871,0.0,1.7941208,0.08943176,-0.65231323,0.0,0.0,-0.90115356,0.0,0.17946625,0.02911377,-0.6109543,-0.35046387,0.0,-2.014389,0.0,1.0835876,0.0,-1.1368637,0.0,0.0,-1.3887863,0.0,0.0,-0.9171982,0.0,0.0,0.0,-1.4416809,-0.04773712,0.92648315,0.0,0.0,-0.9830017,0.24543762,-2.211052,-1.3932877,0.082344055,-0.6300125,0.0,-0.920105,0.18682098,-1.6841431,-3.1256638,0.1005249,0.0,0.0,0.0,0.0,-0.6791153,-3.0650177,0.08969879,-0.035266876,-0.48433685,-0.8508301,0.0,-1.6570663,-1.3184738,1.4300919,-0.20231247,-0.69851685,-0.8540802,-0.07520294,-0.78486633,-2.9012146,1.2395859,-1.1400986,-0.007911682,0.0,0.16732407,-0.9349365,-3.1120987,1.5442963,0.0,-0.6987839,0.0,0.18385315,-0.9789276,-1.4720001,2.3072357,0.0,-0.5623932,0.0,0.22840881,-1.3461456,-0.4039154,0.0,0.0,-0.67604065,-0.6865845,0.0,-0.77228546,-0.82270813,1.3083649,0.0,-0.52415466,-1.0587006,0.0,-0.6919708,-0.3978119,1.4412918,-1.1648788,-1.2871628,-0.5539856,0.0,-0.59165955,-0.6845093,1.3513718,0.0,-1.8910751,-0.10585022,0.0,-0.5639343,-1.8204346,3.364624,0.0,-2.279068,-1.1070328,0.0,-0.4633484,-2.517624,2.798935,0.0,-4.317795,-0.8036499,0.0,-0.06542206,-2.7684479,0.8710022,0.0,-4.767357,-0.65615845,0.0,-0.6274872,-2.5888748,0.67362976
Jun-17,0.0,-3.688774,-0.37238312,0.0,-1.0412827,-0.8300705,0.0,0.0,-3.1138,-0.3282776,0.0,-1.2573318,-0.24362183,0.0,0.14567566,-1.8081284,0.0,0.0,-0.111846924,-1.5713654,0.5638199,-0.5803528,-0.8867035,0.0,0.0,-0.39616394,0.0,1.077591,0.47927856,-1.345108,0.0,0.0,-0.23434448,0.0,2.5271301,0.90774536,-0.12628937,0.0,0.3910675,0.0,-0.46378326,0.0,-0.15583801,-1.0874863,0.0,0.62072754,-1.6746521,0.0,0.0,-0.34239197,-1.360878,0.0,1.0796204,1.3952103,-0.77085114,0.0,0.0,-1.5147934,0.0,0.798378,0.0,-0.025428772,0.0,-0.38562012,-0.090148926,0.0,0.74601746,0.0,-0.3421173,0.29026794,-1.1100616,-2.1711273,0.0,1.3143463,-0.8178711,-0.70049286,1.5063934,0.039886475,-0.17468262,0.0,0.0,-0.50723267,-0.016540527,0.21440125,0.0,-0.00038909912,-0.22867584,0.0,-0.16369629,-1.9595718,0.29356384,0.0,-0.78651047,-0.70532227,0.20121765,-0.20851898,-1.4688263,0.17913055,-0.96195984,-1.5024872,-0.908844,0.0,-2.2212677,-1.4950256,0.48493958,-0.12957764,-2.143097,-0.36502075,0.0,-0.49049377,-1.2812271,0.0,0.51608276,-1.6308136,0.0,0.0,-0.09789276,-0.4048462,0.42879486,0.0,-1.3764191,-0.34002686,0.0,-0.55574036,-0.13508606,0.57353973,0.0,-1.9484863,-0.9222412,0.0,-0.35375977,-0.9215393,0.14820099,0.0,-1.3274689,-0.042907715,0.0,0.0,-1.1510925,0.6243515,0.7788849,-0.99541473,-2.346077,0.0,0.0,-1.3769684,0.8154602,0.52053833,-0.21884155,-1.3934555,0.0,0.0,-1.1448364,2.4090805,0.32552338,-0.6855011,-0.689064,0.0,0.0,-1.1264267,0.38968658,1.7515564,-0.5416794,-1.1765823,0.0,0.0,-0.9866791,0.45455933
Jun-18,2.9373093,-0.43682098,-0.2515869,0.0,0.0,-0.37869263,0.00554657,3.1680756,-0.2693329,-0.26916504,0.0,-0.4039688,-0.34391785,0.0,0.7564087,-1.0160675,-0.9121399,-0.016204834,0.0,0.0,0.0,0.5879898,-0.15374756,-0.97553253,-0.6280365,0.0,0.0,0.0,0.0,0.0,0.0,1.5906525,0.0,-1.0597382,0.0,0.0,0.0,-0.8829193,0.0,0.0,0.0,0.74909973,0.0,-0.1203537,-0.39045715,0.0,0.0,-0.017745972,0.10745239,0.0,-2.418808,-0.6654968,0.0,0.0,0.6947708,1.0885239,1.2708435,-1.6764526,-1.069519,0.0,0.0,0.0,0.90769196,0.0,-0.88225555,-1.7291946,0.0,0.0,0.30085754,0.18989563,0.0,-0.7012024,-1.411789,0.0,-0.36051178,0.0,0.91532135,1.4587097,-1.5398407,-0.617157,0.0,0.0,0.0,0.751297,0.0,-0.8405647,-1.2848511,0.0,0.5328369,-0.8971405,1.340828,1.4559631,-1.5349007,-2.4024887,0.0,-0.29118347,0.0,0.77376556,0.27520752,0.0,-2.396286,0.0,-0.9315796,-0.4200592,0.22247314,0.0,-0.818367,-0.6582489,0.0,0.0,0.5238266,0.4620285,0.0,0.0,-0.7715759,0.0,-0.14852905,0.10195923,1.1585541,1.0984192,0.0,-1.1439514,0.0,-0.22879028,0.89390564,1.0263977,1.5740662,0.0,-1.7681885,0.0,0.0,1.3754883,1.0885773,2.068451,-0.59469604,-2.0446625,-1.8280792,0.0,2.311142,0.74772644,1.9716644,0.0,-0.88879395,-2.2609863,-0.04685211,2.3982544,1.2632599,1.8783875,-0.5667801,-1.182785,-0.57754517,0.0,1.4515152,1.5021591,2.076027,-0.25862122,-1.0980225,0.0,0.0,0.7862396,1.4295425,1.8527374,-1.5126495,-1.1646118,0.0,0.0,0.306633,1.1335144
Jun-19,1.7826996,0.0,-0.84313965,-0.039276123,0.0,-0.7453079,0.38161469,1.5901642,0.0,-0.8834076,-0.41967773,0.0,1.5379791,0.24707794,0.0,-2.0569153,-2.7239456,-0.41479492,-1.029419,1.3847122,0.0,1.0522766,-2.9123077,-1.9775391,0.0,0.0,2.1346436,0.0,0.0,0.0,-2.0887146,-0.3279419,0.0,0.22373962,0.0,0.0,0.0,-0.33195496,0.0,0.41033936,-0.8013382,0.0,0.10009003,-0.46928406,-1.0704498,0.0,0.0,-0.29779053,1.1604767,0.0,-0.80007935,-1.5041962,-0.7225647,0.0,0.0,-0.2160492,-0.15403748,-0.3674469,-3.2364044,-0.87906647,-0.09640503,0.0,0.18148804,0.4439087,-0.68818665,-1.8548203,-0.31723022,-0.57162476,2.1266785,0.49383545,0.093551636,-0.021865845,-0.70944214,0.0,-1.5001831,0.0,-0.25669098,0.15792847,-0.22406769,-1.3401108,-0.16836548,0.0,-0.16797638,0.63287354,0.38919067,-0.4042511,-0.7487793,0.0,-0.59095,-0.8730774,-0.19500732,-0.3657341,-0.47302246,-0.62457275,0.0,-0.34436035,1.1679535,0.0,-0.71042633,-0.6220474,-0.82403564,-0.44791412,-0.5114746,0.0,-0.22698212,0.0,-1.0088196,-0.32672882,-0.3094864,-1.6372375,0.541626,-0.05630493,0.0,0.3131714,0.0,-0.26481628,0.0,0.0,0.088661194,0.0,0.0,-1.9861145,-0.15023804,0.0,0.25619507,0.0,0.0,0.0,-1.3826294,-0.38891602,-1.7612152,1.2265091,0.5758972,0.0,0.0,-1.1658783,-0.216156,-1.1632385,2.3048782,0.0,0.0,0.0,-1.4237213,-0.4133606,-0.8607788,1.493927,0.0,0.0,-0.45236206,-1.477005,-0.23609924,-0.7325134,0.12348175,0.099090576,0.0,0.0,-0.7350311,-0.15837097,-0.3218994,-0.013183594,0.05696106,0.0,0.0,-0.10909271,-0.06845093,0.39352417,-1.4091034,0.07409668
